item_id,order_id,drug_id,quantity,unit_price,line_total
856,345,43,3,93.93,281.79
857,346,2,1,90.32,90.32
858,346,32,4,18.94,75.76
859,346,14,1,33.41,33.41
860,346,55,2,30.84,61.68
861,346,13,3,46.0,138.0
862,347,39,2,34.25,68.5
863,348,46,3,53.11,159.32999999999998
864,348,7,4,15.22,60.88
865,348,22,4,238.6,954.4
866,349,28,2,66.18,132.36
867,349,41,2,49.08,98.16
868,350,1,1,13.0,13.0
869,350,31,1,173.77,173.77
870,351,2,4,89.71,358.84
871,351,5,2,38.03,76.06
872,351,7,1,14.52,14.52
873,352,44,3,79.09,237.27
874,352,23,2,94.39,188.78
875,353,19,2,18.59,37.18
876,353,25,1,28.04,28.04
877,353,26,1,17.13,17.13
878,354,1,4,11.99,47.96
879,354,33,2,44.08,88.16
880,354,8,4,123.4,493.6
881,355,34,4,34.66,138.64
882,356,47,4,47.98,191.92
883,356,39,2,32.44,64.88
884,357,26,3,19.76,59.28
885,358,26,1,17.82,17.82
886,359,39,4,33.83,135.32
887,359,9,1,53.19,53.19
888,359,18,4,78.79,315.16
889,360,20,2,15.25,30.5
890,360,45,1,69.01,69.01
891,360,18,2,70.12,140.24
892,361,19,4,18.24,72.96
893,361,8,2,115.09,230.18
894,361,1,3,11.42,34.26
895,361,39,3,34.03,102.09
896,362,48,4,99.54,398.16
897,362,47,1,43.49,43.49
898,363,35,1,16.17,16.17
899,363,16,2,379.83,759.66
900,363,27,3,21.25,63.75
901,363,51,4,38.42,153.68
902,363,46,4,57.59,230.36
903,364,49,4,27.28,109.12
904,364,7,3,14.48,43.44
905,365,1,1,11.6,11.6
906,366,29,2,35.46,70.92
907,367,3,2,30.46,60.92
908,368,24,2,20.75,41.5
909,368,32,1,18.85,18.85
910,368,27,2,22.5,45.0
911,368,37,2,58.55,117.1
912,368,46,3,55.85,167.55
913,369,12,4,66.15,264.6
914,369,42,4,66.41,265.64
915,369,13,1,48.37,48.37
916,369,38,4,69.67,278.68
917,370,49,1,24.05,24.05
918,371,38,1,71.96,71.96
919,371,6,2,20.91,41.82
920,372,8,3,123.93,371.79
921,372,25,1,28.66,28.66
922,373,12,4,70.94,283.76
923,373,25,4,26.61,106.44
924,373,51,1,38.18,38.18
925,373,33,3,47.48,142.44
926,373,21,3,88.75,266.25
927,374,8,2,120.55,241.1
928,374,32,4,17.42,69.68
929,375,53,3,45.54,136.62
930,376,25,2,29.96,59.92
931,376,5,4,36.41,145.64
932,377,35,4,15.92,63.68
933,378,33,3,48.13,144.39000000000001
934,378,19,2,17.31,34.62
935,379,42,3,64.6,193.79999999999998
936,379,44,2,69.42,138.84
937,379,47,4,42.78,171.12
938,380,21,3,91.05,273.15
939,380,33,4,43.97,175.88
940,380,52,1,21.8,21.8
941,381,1,1,11.95,11.95
942,382,23,2,102.67,205.34
943,383,22,4,225.17,900.68
944,384,19,3,18.82,56.46
945,384,49,2,24.56,49.12
946,384,51,1,36.46,36.46
947,385,32,1,17.62,17.62
948,386,34,4,34.96,139.84
949,386,36,4,29.38,117.52
950,386,33,1,45.51,45.51
951,386,4,3,49.01,147.03
952,387,17,2,155.54,311.08
953,387,2,3,91.55,274.65
954,387,13,3,51.12,153.35999999999999
955,388,31,1,181.42,181.42
956,388,39,2,32.82,65.64
957,388,26,2,19.7,39.4
958,388,9,4,52.49,209.96
959,389,22,4,210.98,843.92
960,389,11,3,46.15,138.45
961,389,5,2,38.26,76.52
962,390,51,1,38.69,38.69
963,390,38,1,73.91,73.91
964,391,17,3,150.98,452.93999999999994
965,391,37,4,52.88,211.52
966,391,31,4,175.25,701.0
967,391,36,4,28.24,112.96
968,391,9,3,55.56,166.68
969,392,21,3,83.85,251.54999999999998
970,393,23,2,103.64,207.28
971,393,24,1,21.14,21.14
972,394,45,4,73.15,292.6
973,395,37,2,57.45,114.9
974,395,53,3,42.03,126.09
975,395,18,2,78.88,157.76
976,396,52,4,23.23,92.92
977,396,40,4,18.66,74.64
978,396,28,3,64.33,192.99
979,397,4,2,48.18,96.36
980,397,14,1,36.97,36.97
981,398,35,3,14.43,43.29
982,398,20,2,14.4,28.8
983,398,15,1,54.77,54.77
984,398,27,1,22.11,22.11
985,399,12,3,70.68,212.04000000000002
986,399,47,4,49.25,197.0
987,399,45,4,69.8,279.2
988,400,41,1,49.03,49.03
989,400,38,3,71.76,215.28000000000003
990,400,5,1,37.67,37.67
991,401,19,2,19.19,38.38
992,401,36,1,27.48,27.48
993,402,39,2,33.71,67.42
994,402,25,3,26.77,80.31
995,403,27,4,23.47,93.88
996,403,20,3,13.31,39.93
997,403,3,3,29.27,87.81
998,404,45,1,71.42,71.42
999,404,22,1,231.24,231.24
1000,404,8,2,124.18,248.36
1001,404,14,4,35.31,141.24
1002,404,43,2,89.58,179.16
1003,405,14,4,35.94,143.76
1004,406,2,3,89.75,269.25
1005,407,39,3,34.46,103.38
1006,407,14,4,35.96,143.84
1007,408,18,4,74.85,299.4
1008,408,35,2,15.52,31.04
1009,408,21,2,82.53,165.06
1010,409,42,3,62.62,187.85999999999999
1011,409,43,3,96.16,288.48
1012,410,54,3,23.63,70.89
1013,411,27,3,22.57,67.71000000000001
1014,411,50,2,15.29,30.58
1015,411,47,3,46.11,138.32999999999998
1016,412,54,1,20.97,20.97
1017,413,8,2,118.01,236.02
1018,413,37,4,60.11,240.44
1019,413,43,1,94.63,94.63
1020,414,8,3,122.46,367.38
1021,414,20,3,13.79,41.37
1022,414,23,1,96.26,96.26
1023,414,43,1,91.72,91.72
1024,414,35,4,15.92,63.68
1025,415,25,4,30.7,122.8
1026,416,54,2,21.55,43.1
1027,416,39,1,33.97,33.97
1028,416,13,4,48.29,193.16
1029,417,49,1,27.44,27.44
1030,417,8,2,117.39,234.78
1031,417,16,4,411.62,1646.48
1032,417,22,3,222.72,668.16
1033,418,11,4,44.91,179.64
1034,418,22,3,233.96,701.88
1035,419,37,4,53.66,214.64
1036,419,6,2,22.56,45.12
1037,419,53,4,42.15,168.6
1038,419,47,4,45.3,181.2
1039,420,24,1,20.01,20.01
1040,420,26,1,18.21,18.21
1041,420,9,4,58.63,234.52
1042,420,40,4,18.29,73.16
1043,420,25,2,27.66,55.32
1044,421,44,1,72.98,72.98
1045,422,15,4,53.47,213.88
1046,422,20,1,14.75,14.75
1047,422,24,1,19.42,19.42
1048,423,10,1,18.01,18.01
1049,424,21,3,85.8,257.4
1050,424,31,3,173.5,520.5
1051,425,9,2,58.66,117.32
1052,426,4,2,45.9,91.8
1053,426,39,4,33.59,134.36
1054,426,43,3,88.54,265.62
1055,426,5,4,38.96,155.84
1056,426,35,1,15.21,15.21
1057,427,31,2,176.67,353.34
1058,427,43,3,92.14,276.42
1059,427,36,2,29.97,59.94
1060,427,51,3,40.45,121.35000000000001
1061,428,31,4,195.35,781.4
1062,429,35,1,14.81,14.81
1063,430,3,3,27.42,82.26
1064,430,32,3,18.02,54.06
1065,431,15,2,56.62,113.24
1066,432,20,3,14.33,42.99
1067,432,16,3,385.22,1155.66
1068,432,44,4,74.14,296.56
1069,432,42,3,67.01,201.03000000000003
1070,432,43,4,93.77,375.08
1071,433,13,2,46.11,92.22
1072,434,41,2,45.82,91.64
1073,435,16,3,370.48,1111.44
1074,436,26,2,17.99,35.98
1075,436,16,1,408.78,408.78
1076,437,50,1,15.83,15.83
1077,437,4,1,48.1,48.1
1078,438,31,2,193.16,386.32
1079,439,16,2,382.09,764.18
1080,440,38,3,78.56,235.68
1081,440,37,3,59.71,179.13
1082,441,13,3,50.7,152.10000000000002
1083,441,17,1,140.5,140.5
1084,441,19,3,18.36,55.08
1085,441,41,3,48.33,144.99
1086,442,36,1,29.44,29.44
1087,442,23,3,98.99,296.96999999999997
1088,443,53,3,41.72,125.16
1089,443,23,3,103.6,310.79999999999995
1090,444,16,4,364.97,1459.88
1091,444,51,3,37.36,112.08
1092,444,41,2,46.27,92.54
1093,444,50,4,14.55,58.2
1094,444,14,4,34.79,139.16
1095,445,28,2,66.94,133.88
1096,445,32,3,17.16,51.480000000000004
1097,446,48,4,92.71,370.84
1098,446,42,3,68.36,205.07999999999998
1099,446,46,4,58.6,234.4
1100,447,30,1,97.1,97.1
1101,448,34,3,31.42,94.26
1102,448,41,3,50.55,151.64999999999998
1103,448,6,2,24.11,48.22
1104,449,40,4,18.93,75.72
1105,449,46,2,54.87,109.74
1106,450,10,2,17.17,34.34
1107,450,27,2,23.14,46.28
1108,450,36,2,28.49,56.98
1109,450,24,1,19.07,19.07
1110,451,1,3,13.13,39.39
1111,451,25,4,27.59,110.36
1112,451,44,1,68.69,68.69
1113,452,8,3,126.25,378.75
1114,452,4,3,48.23,144.69
1115,452,6,3,22.5,67.5
1116,453,47,4,46.36,185.44
1117,453,29,1,35.9,35.9
1118,454,10,4,19.76,79.04
1119,455,10,2,19.79,39.58
1120,455,54,1,21.28,21.28
1121,455,21,3,82.16,246.48
1122,456,36,2,27.1,54.2
1123,456,46,2,53.59,107.18
1124,456,40,3,17.98,53.94
1125,456,23,3,92.61,277.83
1126,457,8,1,125.7,125.7
1127,457,27,2,21.69,43.38
1128,458,36,3,27.94,83.82000000000001
1129,458,17,1,159.29,159.29
1130,458,50,4,16.24,64.96
1131,458,6,2,21.86,43.72
1132,459,43,4,84.41,337.64
1133,460,26,1,18.9,18.9
1134,460,10,4,19.07,76.28
1135,460,32,2,18.21,36.42
1136,460,40,1,18.6,18.6
1137,460,6,4,22.01,88.04
1138,461,11,1,41.4,41.4
1139,461,36,3,28.72,86.16
1140,462,25,2,28.84,57.68
1141,462,18,4,69.76,279.04
1142,462,40,3,17.88,53.64
1143,463,32,1,17.27,17.27
1144,463,3,1,28.24,28.24
1145,463,52,4,22.87,91.48
1146,463,39,3,31.42,94.26
1147,463,16,4,391.65,1566.6
1148,464,16,3,372.39,1117.17
1149,464,38,4,69.69,278.76
1150,465,46,1,52.98,52.98
1151,465,3,4,26.99,107.96
1152,465,33,3,44.97,134.91
1153,465,22,3,214.43,643.29
1154,466,34,3,35.2,105.60000000000001
1155,466,28,4,66.68,266.72
1156,466,3,1,29.37,29.37
1157,466,15,3,50.56,151.68
1158,466,17,3,152.35,457.04999999999995
1159,467,35,4,16.22,64.88
1160,467,15,4,49.54,198.16
1161,468,8,2,120.68,241.36
1162,469,14,4,33.81,135.24
1163,469,40,4,17.65,70.6
1164,470,18,1,74.41,74.41
1165,470,8,2,119.8,239.6
1166,470,48,2,103.66,207.32
1167,471,5,2,41.14,82.28
1168,471,8,1,121.35,121.35
1169,471,12,4,66.87,267.48
1170,472,24,3,19.56,58.67999999999999
1171,473,44,3,77.88,233.64
1172,473,51,3,39.48,118.44
1173,474,2,4,88.92,355.68
1174,475,1,4,12.41,49.64
1175,475,54,3,23.38,70.14
1176,475,9,1,60.28,60.28
1177,475,5,2,37.22,74.44
1178,475,30,1,93.7,93.7
1179,476,4,3,48.1,144.3
1180,477,15,1,54.47,54.47
1181,477,4,3,47.84,143.52
1182,477,33,2,44.25,88.5
1183,478,11,1,40.79,40.79
1184,478,9,4,60.33,241.32
1185,478,54,3,23.81,71.42999999999999
1186,479,53,4,44.69,178.76
1187,479,9,2,57.36,114.72
1188,479,16,4,405.51,1622.04
1189,480,29,3,36.73,110.19
1190,481,19,1,18.03,18.03
1191,481,25,4,27.4,109.6
1192,482,8,4,120.28,481.12
1193,482,14,1,36.78,36.78
1194,483,34,3,31.19,93.57000000000001
1195,484,29,2,34.65,69.3
1196,484,47,4,43.95,175.8
1197,484,7,2,15.28,30.56
1198,485,32,4,18.81,75.24
1199,486,2,4,83.65,334.6
1200,487,11,4,41.14,164.56
1201,487,17,4,150.53,602.12
1202,487,54,2,21.17,42.34
1203,488,27,4,21.54,86.16
1204,489,15,3,52.59,157.77
1205,490,25,3,29.38,88.14
1206,491,6,1,22.21,22.21
1207,491,2,3,82.23,246.69
1208,491,50,1,14.69,14.69
1209,492,25,1,28.23,28.23
1210,492,37,1,53.41,53.41
1211,492,13,2,50.93,101.86
1212,492,34,4,34.61,138.44
1213,493,37,2,52.82,105.64
1214,493,4,2,48.34,96.68
1215,494,22,2,221.0,442.0
1216,494,47,3,44.78,134.34
1217,495,36,2,28.69,57.38
1218,495,31,2,178.48,356.96
1219,495,19,4,17.79,71.16
1220,495,43,3,84.46,253.38
1221,495,50,4,14.6,58.4
1222,496,13,4,50.23,200.92
1223,496,43,1,89.91,89.91
1224,496,39,2,33.71,67.42
1225,497,48,4,100.44,401.76
1226,497,53,1,43.32,43.32
1227,497,52,2,21.97,43.94
1228,497,27,4,23.37,93.48
1229,498,18,3,73.8,221.39999999999998
1230,498,36,4,29.96,119.84
1231,498,22,3,220.85,662.55
1232,499,46,3,54.44,163.32
1233,500,36,3,28.45,85.35
1234,501,7,2,15.86,31.72
1235,501,29,2,33.55,67.1
1236,501,19,4,18.0,72.0
1237,502,37,1,55.32,55.32
1238,502,8,4,130.11,520.44
1239,502,18,1,69.31,69.31
1240,502,25,1,30.66,30.66
1241,502,1,4,11.56,46.24
1242,503,7,3,14.32,42.96
1243,503,23,4,100.33,401.32
1244,503,49,2,26.97,53.94
1245,504,27,3,21.0,63.0
1246,504,11,4,43.06,172.24
1247,505,2,2,81.31,162.62
1248,505,28,4,67.59,270.36
1249,505,48,3,97.41,292.23
1250,506,6,1,22.02,22.02
1251,506,36,2,28.02,56.04
1252,506,27,4,22.5,90.0
1253,506,30,1,93.42,93.42
1254,507,38,2,69.24,138.48
1255,508,22,4,227.81,911.24
1256,508,5,2,36.88,73.76
1257,508,6,1,22.3,22.3
1258,509,55,1,32.15,32.15
1259,509,48,3,103.29,309.87
1260,509,31,2,174.29,348.58
1261,509,43,4,85.06,340.24
1262,509,53,2,44.17,88.34
1263,510,8,4,123.26,493.04
1264,511,42,4,68.97,275.88
1265,511,4,2,48.31,96.62
1266,511,26,4,18.48,73.92
1267,512,18,4,73.81,295.24
1268,512,54,1,23.62,23.62
1269,512,8,2,118.69,237.38
1270,513,51,3,40.53,121.59
1271,514,30,3,102.62,307.86
1272,514,15,1,53.82,53.82
1273,514,43,1,95.6,95.6
1274,514,39,1,33.48,33.48
1275,515,26,3,18.38,55.14
1276,516,35,3,16.3,48.900000000000006
1277,517,19,4,17.23,68.92
1278,518,38,1,73.1,73.1
1279,518,17,4,139.37,557.48
1280,519,10,3,18.93,56.79
1281,520,17,2,140.06,280.12
1282,521,48,2,99.28,198.56
1283,522,53,1,43.74,43.74
1284,522,49,1,23.89,23.89
1285,522,42,2,68.25,136.5
1286,523,13,1,49.35,49.35
1287,523,23,1,92.54,92.54
1288,523,36,4,27.73,110.92
1289,523,14,2,36.61,73.22
1290,523,42,4,64.47,257.88
1291,524,55,4,29.42,117.68
1292,524,16,4,391.65,1566.6
1293,524,52,3,22.3,66.9
1294,524,35,4,15.3,61.2
1295,524,18,4,74.79,299.16
1296,525,52,1,22.13,22.13
1297,526,18,1,77.81,77.81
1298,526,55,3,31.95,95.85
1299,526,26,1,17.48,17.48
1300,526,20,3,13.52,40.56
1301,526,43,4,87.01,348.04
1302,527,31,2,178.61,357.22
1303,527,11,1,40.72,40.72
1304,527,41,2,48.77,97.54
1305,528,38,4,75.34,301.36
1306,528,21,3,82.28,246.84
1307,528,36,3,30.14,90.42
1308,529,28,2,58.99,117.98
1309,529,35,3,14.36,43.08
1310,530,29,4,33.38,133.52
1311,530,46,2,57.43,114.86
1312,531,11,3,40.49,121.47
1313,531,50,4,15.04,60.16
1314,532,50,1,15.5,15.5
1315,532,28,3,68.04,204.12
1316,532,4,1,45.85,45.85
1317,532,3,1,30.78,30.78
1318,533,21,2,91.82,183.64
1319,534,38,3,73.97,221.91
1320,534,40,3,18.62,55.86
1321,534,11,3,42.62,127.85999999999999
1322,535,54,3,21.64,64.92
1323,535,38,1,74.63,74.63
1324,535,5,2,40.39,80.78
1325,536,31,4,186.38,745.52
1326,536,1,4,12.74,50.96
1327,537,12,4,71.15,284.6
1328,537,43,3,88.34,265.02
1329,537,35,1,15.09,15.09
1330,538,52,4,24.05,96.2
1331,539,37,1,55.39,55.39
1332,539,42,3,65.52,196.56
1333,540,48,1,91.09,91.09
1334,540,30,1,93.9,93.9
1335,540,32,1,17.44,17.44
1336,541,39,1,31.77,31.77
1337,541,2,3,93.34,280.02
1338,541,14,3,37.61,112.83
1339,541,33,1,46.27,46.27
1340,541,20,1,14.97,14.97
1341,542,5,4,36.96,147.84
1342,542,50,3,16.1,48.300000000000004
1343,542,33,3,47.1,141.3
1344,542,21,2,80.81,161.62
1345,542,1,2,11.97,23.94
1346,543,52,3,23.97,71.91
1347,543,7,2,14.86,29.72
1348,543,49,2,24.73,49.46
1349,544,9,2,57.64,115.28
1350,544,36,2,30.08,60.16
1351,544,6,2,21.09,42.18
1352,545,28,4,59.64,238.56
1353,545,26,4,18.65,74.6
1354,545,38,4,79.12,316.48
1355,546,1,4,11.45,45.8
1356,546,29,2,34.71,69.42
1357,546,27,1,22.53,22.53
1358,547,11,2,44.57,89.14
1359,548,50,1,14.5,14.5
1360,548,46,3,56.73,170.19
1361,549,43,4,93.3,373.2
1362,549,29,3,34.72,104.16
1363,549,2,2,91.09,182.18
1364,550,8,1,126.14,126.14
1365,551,30,4,92.04,368.16
1366,551,20,1,14.46,14.46
1367,551,51,3,40.86,122.58
1368,552,49,3,27.43,82.28999999999999
1369,552,2,2,84.63,169.26
1370,552,10,2,17.17,34.34
1371,552,50,2,14.5,29.0
1372,553,9,1,54.55,54.55
1373,554,24,3,20.72,62.16
1374,555,28,3,65.32,195.95999999999998
1375,555,11,1,41.97,41.97
1376,555,42,4,70.42,281.68
1377,556,3,2,29.75,59.5
1378,556,11,1,42.9,42.9
1379,557,31,1,180.22,180.22
1380,558,26,3,19.39,58.17
1381,558,16,4,382.26,1529.04
1382,558,38,2,74.24,148.48
1383,558,3,1,28.18,28.18
1384,559,41,3,48.21,144.63
1385,559,28,2,63.26,126.52
1386,559,7,1,15.09,15.09
1387,560,24,1,20.29,20.29
1388,560,40,3,17.16,51.480000000000004
1389,560,52,3,24.08,72.24
1390,560,48,1,92.79,92.79
1391,561,28,2,61.86,123.72
1392,561,23,1,92.2,92.2
1393,562,38,4,77.32,309.28
1394,563,14,1,34.1,34.1
1395,563,16,4,363.89,1455.56
1396,563,11,4,41.37,165.48
1397,563,4,1,47.62,47.62
1398,563,33,4,44.3,177.2
1399,564,1,2,12.17,24.34
1400,564,6,4,23.62,94.48
1401,564,12,1,65.37,65.37
1402,565,43,3,84.14,252.42000000000002
1403,565,54,2,23.53,47.06
1404,565,18,4,70.58,282.32
1405,565,32,1,19.57,19.57
1406,565,38,3,70.51,211.53000000000003
1407,566,18,1,72.14,72.14
1408,567,55,2,32.98,65.96
1409,568,38,1,70.83,70.83
1410,568,8,2,119.74,239.48
1411,568,3,1,28.8,28.8
1412,568,27,1,23.42,23.42
1413,569,45,2,69.29,138.58
1414,569,14,2,36.02,72.04
1415,569,37,1,54.25,54.25
1416,569,55,4,29.2,116.8
1417,570,12,3,69.31,207.93
1418,571,18,1,79.02,79.02
1419,571,42,1,65.61,65.61
1420,571,17,3,150.94,452.82
1421,572,32,4,19.59,78.36
1422,573,51,2,40.23,80.46
1423,573,8,4,131.98,527.92
1424,573,39,4,31.56,126.24
1425,573,20,1,13.82,13.82
1426,573,38,4,78.33,313.32
1427,574,22,3,225.75,677.25
1428,574,36,1,29.37,29.37
1429,574,5,4,37.46,149.84
1430,575,1,3,12.93,38.79
1431,575,8,1,129.99,129.99
1432,576,12,2,68.59,137.18
1433,577,47,1,48.68,48.68
1434,578,52,1,23.16,23.16
1435,578,31,2,190.8,381.6
1436,578,26,1,17.85,17.85
1437,579,45,4,64.95,259.8
1438,580,33,4,44.79,179.16
1439,580,46,4,53.03,212.12
1440,581,3,3,26.65,79.94999999999999
1441,581,7,2,14.6,29.2
1442,581,27,3,23.12,69.36
1443,582,8,2,117.29,234.58
1444,582,26,4,17.54,70.16
1445,582,48,2,96.88,193.76
1446,582,41,4,46.2,184.8
1447,583,28,3,68.17,204.51
1448,583,43,4,90.54,362.16
1449,583,8,3,121.17,363.51
1450,583,53,1,45.35,45.35
1451,584,23,4,90.37,361.48
1452,584,2,3,81.15,243.45000000000002
1453,584,24,4,21.45,85.8
1454,584,29,4,36.08,144.32
1455,585,3,3,28.41,85.23
1456,585,23,2,101.81,203.62
1457,585,45,3,67.95,203.85000000000002
1458,585,15,2,56.97,113.94
1459,586,3,1,28.43,28.43
1460,586,35,2,15.44,30.88
1461,587,21,3,83.56,250.68
1462,587,38,3,75.7,227.10000000000002
1463,587,42,4,63.36,253.44
1464,587,43,3,85.2,255.60000000000002
1465,588,2,3,80.91,242.73
1466,588,14,1,37.72,37.72
1467,588,23,4,100.85,403.4
1468,588,29,2,38.1,76.2
1469,589,37,3,57.33,171.99
1470,589,47,2,45.85,91.7
1471,590,32,3,17.74,53.22
1472,591,27,4,22.94,91.76
1473,592,16,3,364.37,1093.1100000000001
1474,592,5,2,39.42,78.84
1475,592,12,2,66.05,132.1
1476,593,44,1,73.88,73.88
1477,593,38,2,76.57,153.14
1478,593,43,1,86.33,86.33
1479,594,28,4,60.54,242.16
1480,594,22,4,236.15,944.6
1481,595,53,4,45.66,182.64
1482,595,43,1,95.03,95.03
1483,595,10,2,18.49,36.98
1484,596,24,2,19.33,38.66
1485,596,36,3,28.61,85.83
1486,597,6,4,20.96,83.84
1487,598,45,2,65.02,130.04
1488,598,37,2,58.91,117.82
1489,598,18,4,75.88,303.52
1490,599,49,2,26.74,53.48
1491,599,41,1,46.67,46.67
1492,600,21,1,91.87,91.87
1493,600,11,1,46.07,46.07
1494,600,13,2,46.78,93.56
1495,600,26,3,18.68,56.04
1496,600,16,1,368.04,368.04
1497,601,49,1,25.88,25.88
1498,602,28,4,61.88,247.52
1499,602,54,4,22.94,91.76
1500,602,18,1,71.77,71.77
1501,603,46,2,57.67,115.34
1502,603,18,1,70.02,70.02
1503,604,22,3,239.67,719.01
1504,604,24,1,19.99,19.99
1505,604,2,1,83.72,83.72
1506,605,9,4,57.82,231.28
1507,605,29,3,33.29,99.87
1508,605,34,1,32.15,32.15
1509,606,15,4,49.84,199.36
1510,607,30,1,95.54,95.54
1511,607,46,3,55.57,166.71
1512,607,23,2,98.65,197.3
1513,608,47,4,45.03,180.12
1514,608,41,1,48.01,48.01
1515,608,46,2,57.5,115.0
1516,609,18,2,76.02,152.04
1517,609,23,3,98.26,294.78000000000003
1518,610,45,3,70.69,212.07
1519,611,29,1,34.24,34.24
1520,611,27,1,23.09,23.09
1521,611,4,3,47.59,142.77
1522,612,1,1,11.41,11.41
1523,612,13,3,50.59,151.77
1524,612,4,3,47.99,143.97
1525,612,40,3,18.35,55.050000000000004
1526,612,16,1,369.79,369.79
1527,613,34,4,31.53,126.12
1528,613,42,4,68.24,272.96
1529,614,12,4,64.63,258.52
1530,614,15,3,52.36,157.07999999999998
1531,614,16,4,399.05,1596.2
1532,614,4,1,45.69,45.69
1533,614,8,4,122.45,489.8
1534,615,20,2,13.36,26.72
1535,616,23,1,103.04,103.04
1536,616,41,2,51.61,103.22
1537,616,29,2,36.77,73.54
1538,616,53,1,42.0,42.0
1539,617,45,2,73.67,147.34
1540,618,43,1,83.77,83.77
1541,618,39,1,33.57,33.57
1542,618,11,1,43.59,43.59
1543,619,54,4,21.1,84.4
1544,619,16,1,384.45,384.45
1545,619,36,2,30.63,61.26
1546,619,40,4,18.62,74.48
1547,619,19,4,17.19,68.76
1548,620,20,1,15.04,15.04
1549,621,51,1,38.91,38.91
1550,621,46,1,53.07,53.07
1551,621,3,3,27.72,83.16
1552,621,26,4,18.48,73.92
1553,622,52,1,22.21,22.21
1554,623,54,2,21.92,43.84
1555,623,9,3,55.6,166.8
1556,623,23,3,100.21,300.63
1557,623,20,3,14.92,44.76
1558,624,49,3,27.28,81.84
1559,625,27,2,23.28,46.56
1560,626,32,3,18.1,54.300000000000004
1561,626,42,3,70.35,211.04999999999998
1562,627,20,1,14.43,14.43
1563,628,8,2,131.22,262.44
1564,628,42,3,67.39,202.17000000000002
1565,628,48,3,98.04,294.12
1566,629,20,2,14.11,28.22
1567,629,27,1,23.56,23.56
1568,629,51,1,36.52,36.52
1569,629,26,1,19.21,19.21
1570,630,27,3,21.35,64.05000000000001
1571,630,47,4,47.27,189.08
1572,630,10,2,18.07,36.14
1573,631,34,4,33.3,133.2
1574,631,2,4,84.12,336.48
1575,631,3,3,27.71,83.13
1576,632,4,4,46.68,186.72
1577,632,23,1,99.99,99.99
1578,632,2,1,88.64,88.64
1579,632,36,4,27.08,108.32
1580,632,16,3,410.93,1232.79
1581,633,32,1,18.91,18.91
1582,633,44,3,70.39,211.17000000000002
1583,633,35,3,15.71,47.13
1584,633,47,1,47.11,47.11
1585,634,39,3,32.47,97.41
1586,634,55,1,29.11,29.11
1587,634,12,3,66.32,198.95999999999998
1588,635,49,3,26.71,80.13
1589,635,10,3,17.65,52.949999999999996
1590,635,41,1,47.85,47.85
1591,636,43,3,94.9,284.70000000000005
1592,636,5,2,36.24,72.48
1593,637,34,3,31.61,94.83
1594,638,51,1,36.74,36.74
1595,639,39,2,33.5,67.0
1596,640,29,3,36.09,108.27000000000001
1597,640,6,2,23.96,47.92
1598,640,50,1,15.63,15.63
1599,640,25,4,29.58,118.32
1600,640,52,4,21.83,87.32
1601,641,29,1,36.3,36.3
1602,641,28,2,67.17,134.34
1603,641,10,1,19.34,19.34
1604,641,52,2,24.04,48.08
1605,641,2,3,90.59,271.77
1606,642,33,2,48.19,96.38
1607,642,3,3,27.62,82.86
1608,643,43,1,96.33,96.33
1609,643,41,1,46.35,46.35
1610,643,39,1,33.96,33.96
1611,643,2,1,85.59,85.59
1612,644,7,2,16.08,32.16
1613,644,24,1,21.63,21.63
1614,644,1,1,12.33,12.33
1615,645,49,1,26.67,26.67
1616,645,12,3,67.34,202.02
1617,645,42,3,66.6,199.79999999999998
1618,645,37,3,55.57,166.71
1619,646,28,2,63.93,127.86
1620,646,15,4,53.18,212.72
1621,646,35,2,15.66,31.32
1622,646,23,1,95.51,95.51
1623,647,9,1,58.94,58.94
1624,648,30,3,102.34,307.02
1625,648,21,4,82.15,328.6
1626,649,17,3,157.74,473.22
1627,650,42,4,67.86,271.44
1628,650,4,2,46.61,93.22
1629,650,33,2,47.01,94.02
1630,651,21,4,90.89,363.56
1631,652,12,1,68.32,68.32
1632,652,20,3,13.98,41.94
1633,653,12,4,69.21,276.84
1634,653,20,2,13.83,27.66
1635,653,39,3,33.62,100.85999999999999
1636,653,41,1,52.18,52.18
1637,654,53,2,44.07,88.14
1638,654,9,4,54.19,216.76
1639,654,5,1,41.28,41.28
1640,655,29,2,37.68,75.36
1641,655,52,2,21.49,42.98
1642,655,17,1,159.45,159.45
1643,656,53,1,44.98,44.98
1644,657,46,4,54.3,217.2
1645,658,51,2,36.99,73.98
1646,659,26,2,17.15,34.3
1647,659,21,2,88.94,177.88
1648,659,24,1,20.95,20.95
1649,660,12,3,63.1,189.3
1650,661,1,4,12.68,50.72
1651,661,12,1,65.23,65.23
1652,661,55,4,32.36,129.44
1653,661,16,2,377.11,754.22
1654,662,19,3,17.14,51.42
1655,662,32,1,19.53,19.53
1656,662,52,2,22.19,44.38
1657,663,27,2,21.27,42.54
1658,663,50,3,14.76,44.28
1659,663,10,3,18.02,54.06
1660,663,54,4,22.91,91.64
1661,664,6,3,23.57,70.71000000000001
1662,665,6,4,23.98,95.92
1663,665,36,1,28.07,28.07
1664,666,54,4,22.11,88.44
1665,667,52,3,21.95,65.85
1666,667,14,4,34.43,137.72
1667,668,29,4,36.83,147.32
1668,668,2,2,84.55,169.1
1669,668,55,3,32.18,96.53999999999999
1670,669,28,3,65.35,196.04999999999998
1671,670,41,3,46.11,138.32999999999998
